512	    0.003791
1024	0.006203
1536	0.007963
2048	0.010549
2560	0.015023
3072	0.017298
3584	0.018483
4096	0.024789
4608	0.025868
5120	0.028648
5632	0.032818
6144	0.036316
6656	0.035374
7168	0.040625
7680	0.040776
8192	0.046994
