512	    0.000318
1024	0.000630
1536	0.000926
2048	0.001276
2560	0.001512
3072	0.001879
3584	0.002165
4096	0.002518
4608	0.002856
5120	0.003226
5632	0.003552
6144	0.003816
6656	0.004084
7168	0.004322
7680	0.004656
8192	0.004976
