512	    0.000086
1024	0.000184
1536	0.000228
2048	0.000280
2560	0.000511
3072	0.000406
3584	0.000585
4096	0.000652
4608	0.000765
5120	0.000747
5632	0.000908
6144	0.000842
6656	0.001013
7168	0.001139
7680	0.001166
8192	0.001370
