512	    0.000449
1024	0.000842
1536	0.001243
2048	0.001581
2560	0.002205
3072	0.002575
3584	0.002768
4096	0.003259
4608	0.004024
5120	0.004015
5632	0.004601
6144	0.004916
6656	0.005129
7168	0.005723
7680	0.006130
8192	0.006194
