512	    0.000496
1024	0.000958
1536	0.001356
2048	0.001934
2560	0.002286
3072	0.002759
3584	0.003124
4096	0.004263
4608	0.004473
5120	0.005070
5632	0.005389
6144	0.006525
6656	0.006349
7168	0.007675
7680	0.007169
8192	0.007341
