512	    0.000374
1024	0.000823
1536	0.001171
2048	0.001547
2560	0.001829
3072	0.002397
3584	0.002846
4096	0.003254
4608	0.003521
5120	0.003806
5632	0.004137
6144	0.005056
6656	0.004917
7168	0.005485
7680	0.006044
8192	0.006618
