1       1000    0.500334
1       800     0.560522
1       600     0.684962
1       400     0.944404
1       200     1.817557
1       100     3.547479
1       50      7.033531
1       30      11.679283

5       1000    0.498528
5       800     0.563186
5       600     0.675686
5       400     0.938610
5       200     1.812433
5       100     3.557194
5       50      7.030219
5       30      11.676445

10      1000    0.499343
10      800     0.565589
10      600     0.678664
10      400     0.939977
10      200     1.811375
10      100     3.553615
10      50      7.025497
10      30      11.678931

20      1000    0.499396
20      800     0.562479
20      600     0.673465
20      400     0.939507
20      200     1.811108
20      100     3.553470
20      50      7.032458
20      30      11.680975

40      1000    0.504355
40      800     0.562569
40      600     0.670296
40      400     0.940772
40      200     1.815002
40      100     3.558641
40      50      7.037034
40      30      11.677805

60      1000    0.496958
60      800     0.562072
60      600     0.674195
60      400     0.941975
60      200     1.814352
60      100     3.555624
60      50      7.033378
60      30      11.679255

80      1000    0.502134
80      800     0.563963
80      600     0.676327
80      400     0.940885
80      200     1.813454
80      100     3.556749
80      50      7.031865
80      30      11.678260

100     1000    0.498324
100     800     0.558804
100     600     0.679257
100     400     0.941909
100     200     1.809529
100     100     3.560437
100     50      7.034143
100     30      11.686424

300     1000    0.496176
300     800     0.562111
300     600     0.674961
300     400     0.943753
300     200     1.812590
300     100     3.561629
300     50      7.029740
300     30      11.673673

500     1000    0.504111
500     800     0.566472
500     600     0.673365
500     400     0.942657
500     200     1.813178
500     100     3.553882
500     50      7.036051
500     30      11.677849
