0   0.490138
10  0.629988
20  0.821072
30  1.03585 
40  1.22852 
50  1.42802 
60  1.62133 
70  1.86125 
80  2.06286 
90  2.21938 
100 2.43989 
140 3.23184 
180 4.06609 
220 4.82174 
260 5.6221  
300 6.42865 
340 7.22217 
350 7.4241 
380 8.06279
410 8.6215 
440 9.24028
470 9.81698
500 10.4641
530 11.0258
560 11.6722
590 12.2602
620 12.8175
650 13.4181
680 14.0201
710 14.678 
740 15.2652
770 15.8702
800 16.4247
