10      0.04
128     0.09
256     0.14
384     0.21
512     0.28
640     0.35
768     0.40
896     0.45
1024    0.54
1152    0.58
1280    0.66
1408    0.73
1536    0.77
1664    0.86
1792    0.89
1920    0.94
2048    1.06
2176    1.10
2304    1.19
2432    1.23
2560    1.29
2688    1.35
2816    1.43
2944    1.47
3072    1.55
3200    1.60
3328    1.65
3456    1.70
3584    1.78
3712    1.83
3840    1.87
3968    1.95
4096    2.10
