2.5     9000    0.178138
2.5     8800    0.178365
2.5     8600    0.192105
2.5     8400    0.183729
2.5     8200    0.194526
2.5     8000    0.194170
2.5     7800    0.181059
2.5     7600    0.186819
2.5     7400    0.175114
2.5     7200    0.192390
2.5     7000    0.188939
2.5     6800    0.181574
2.5     6600    0.190733
2.5     6400    0.190639
2.5     6200    0.194695
2.5     6000    0.185196
2.5     5800    0.182610
2.5     5600    0.189987
2.5     5400    0.189913
2.5     5200    0.190883
2.5     5000    0.195223
2.5     4800    0.182887
2.5     4600    0.181295
2.5     4400    0.195168
2.5     4200    0.189176
2.5     4000    0.199280
2.5     3800    0.203754
2.5     3600    0.196107
2.5     3400    0.210099
2.5     3200    0.217962
2.5     3000    0.210917
2.5     2800    0.201687
2.5     2600    0.211807
2.5     2400    0.221111
2.5     2200    0.233499
2.5     2000    0.229495
2.5     1800    0.238152
2.5     1600    0.264369
2.5     1400    0.276345
2.5     1200    0.304926
2.5     1000    0.349709
2.5     800     0.418272
2.5     600     0.534335
2.5     400     0.765420

2.3     9000    0.185997
2.3     8800    0.184192
2.3     8600    0.183173
2.3     8400    0.180162
2.3     8200    0.187704
2.3     8000    0.191958
2.3     7800    0.182281
2.3     7600    0.181979
2.3     7400    0.190430
2.3     7200    0.187833
2.3     7000    0.188031
2.3     6800    0.194137
2.3     6600    0.187681
2.3     6400    0.184554
2.3     6200    0.175611
2.3     6000    0.194008
2.3     5800    0.189793
2.3     5600    0.183336
2.3     5400    0.180108
2.3     5200    0.188395
2.3     5000    0.190052
2.3     4800    0.196028
2.3     4600    0.194102
2.3     4400    0.196162
2.3     4200    0.202660
2.3     4000    0.204494
2.3     3800    0.206220
2.3     3600    0.192674
2.3     3400    0.199169
2.3     3200    0.206225
2.3     3000    0.205036
2.3     2800    0.202816
2.3     2600    0.210781
2.3     2400    0.224097
2.3     2200    0.222406
2.3     2000    0.228507
2.3     1800    0.246132
2.3     1600    0.256968
2.3     1400    0.273325
2.3     1200    0.305261
2.3     1000    0.350072
2.3     800     0.418911
2.3     600     0.534452
2.3     400     0.765985

2.1     9000    0.192450
2.1     8800    0.189620
2.1     8600    0.194706
2.1     8400    0.187442
2.1     8200    0.191742
2.1     8000    0.196180
2.1     7800    0.204027
2.1     7600    0.188166
2.1     7400    0.201570
2.1     7200    0.191425
2.1     7000    0.182250
2.1     6800    0.193406
2.1     6600    0.193779
2.1     6400    0.199665
2.1     6200    0.196821
2.1     6000    0.193672
2.1     5800    0.194401
2.1     5600    0.198916
2.1     5400    0.194200
2.1     5200    0.195312
2.1     5000    0.190324
2.1     4800    0.187761
2.1     4600    0.182285
2.1     4400    0.197929
2.1     4200    0.207056
2.1     4000    0.196946
2.1     3800    0.203637
2.1     3600    0.207524
2.1     3400    0.215622
2.1     3200    0.220396
2.1     3000    0.214952
2.1     2800    0.225424
2.1     2600    0.223853
2.1     2400    0.233745
2.1     2200    0.224310
2.1     2000    0.245916
2.1     1800    0.249918
2.1     1600    0.261046
2.1     1400    0.285625
2.1     1200    0.313735
2.1     1000    0.360120
2.1     800     0.426879
2.1     600     0.542710
2.1     400     0.772232

1.9     9000    0.198967
1.9     8800    0.198982
1.9     8600    0.194878
1.9     8400    0.208340
1.9     8200    0.198660
1.9     8000    0.201168
1.9     7800    0.199435
1.9     7600    0.194472
1.9     7400    0.196889
1.9     7200    0.195095
1.9     7000    0.200571
1.9     6800    0.203190
1.9     6600    0.203386
1.9     6400    0.206250
1.9     6200    0.201838
1.9     6000    0.202951
1.9     5800    0.206167
1.9     5600    0.204163
1.9     5400    0.197584
1.9     5200    0.201843
1.9     5000    0.194703
1.9     4800    0.196839
1.9     4600    0.194989
1.9     4400    0.204657
1.9     4200    0.215803
1.9     4000    0.216918
1.9     3800    0.206108
1.9     3600    0.209467
1.9     3400    0.209641
1.9     3200    0.216883
1.9     3000    0.229902
1.9     2800    0.234766
1.9     2600    0.231497
1.9     2400    0.232140
1.9     2200    0.240381
1.9     2000    0.242719
1.9     1800    0.264617
1.9     1600    0.273705
1.9     1400    0.289312
1.9     1200    0.318049
1.9     1000    0.364498
1.9     800     0.431677
1.9     600     0.547874
1.9     400     0.776009

1.7     9000    0.206574
1.7     8800    0.201887
1.7     8600    0.205378
1.7     8400    0.203711
1.7     8200    0.213938
1.7     8000    0.213436
1.7     7800    0.212762
1.7     7600    0.203697
1.7     7400    0.211230
1.7     7200    0.197009
1.7     7000    0.200995
1.7     6800    0.207534
1.7     6600    0.200416
1.7     6400    0.202560
1.7     6200    0.204591
1.7     6000    0.224321
1.7     5800    0.206388
1.7     5600    0.209452
1.7     5400    0.205558
1.7     5200    0.196348
1.7     5000    0.200474
1.7     4800    0.207055
1.7     4600    0.220667
1.7     4400    0.218353
1.7     4200    0.211021
1.7     4000    0.224392
1.7     3800    0.213140
1.7     3600    0.217844
1.7     3400    0.221080
1.7     3200    0.219609
1.7     3000    0.234178
1.7     2800    0.235778
1.7     2600    0.232833
1.7     2400    0.235840
1.7     2200    0.249889
1.7     2000    0.254779
1.7     1800    0.262466
1.7     1600    0.275470
1.7     1400    0.298387
1.7     1200    0.326152
1.7     1000    0.369842
1.7     800     0.437188
1.7     600     0.552166
1.7     400     0.782931

1.5     9000    0.217434
1.5     8800    0.211475
1.5     8600    0.220945
1.5     8400    0.211496
1.5     8200    0.212407
1.5     8000    0.218035
1.5     7800    0.220641
1.5     7600    0.209744
1.5     7400    0.213635
1.5     7200    0.217246
1.5     7000    0.203974
1.5     6800    0.214728
1.5     6600    0.217688
1.5     6400    0.210155
1.5     6200    0.215744
1.5     6000    0.226223
1.5     5800    0.214046
1.5     5600    0.210150
1.5     5400    0.225185
1.5     5200    0.221251
1.5     5000    0.223668
1.5     4800    0.214494
1.5     4600    0.224063
1.5     4400    0.224757
1.5     4200    0.223061
1.5     4000    0.228068
1.5     3800    0.222340
1.5     3600    0.235372
1.5     3400    0.236810
1.5     3200    0.224800
1.5     3000    0.238755
1.5     2800    0.243002
1.5     2600    0.246976
1.5     2400    0.247630
1.5     2200    0.256054
1.5     2000    0.268504
1.5     1800    0.278500
1.5     1600    0.288831
1.5     1400    0.302672
1.5     1200    0.332796
1.5     1000    0.377688
1.5     800     0.446262
1.5     600     0.559419
1.5     400     0.791812

1.3     9000    0.235976
1.3     8800    0.238043
1.3     8600    0.221296
1.3     8400    0.226343
1.3     8200    0.232604
1.3     8000    0.227251
1.3     7800    0.226436
1.3     7600    0.231552
1.3     7400    0.232251
1.3     7200    0.232145
1.3     7000    0.227190
1.3     6800    0.225813
1.3     6600    0.230482
1.3     6400    0.233512
1.3     6200    0.242461
1.3     6000    0.231277
1.3     5800    0.230852
1.3     5600    0.225673
1.3     5400    0.236237
1.3     5200    0.226064
1.3     5000    0.235156
1.3     4800    0.237958
1.3     4600    0.238976
1.3     4400    0.229578
1.3     4200    0.235993
1.3     4000    0.240704
1.3     3800    0.245364
1.3     3600    0.236465
1.3     3400    0.242011
1.3     3200    0.250481
1.3     3000    0.247189
1.3     2800    0.250846
1.3     2600    0.251254
1.3     2400    0.264664
1.3     2200    0.269179
1.3     2000    0.272581
1.3     1800    0.285399
1.3     1600    0.299306
1.3     1400    0.316073
1.3     1200    0.345811
1.3     1000    0.386264
1.3     800     0.454091
1.3     600     0.570891
1.3     400     0.797817

1.1     9000    0.251492
1.1     8800    0.248066
1.1     8600    0.245358
1.1     8400    0.240066
1.1     8200    0.247762
1.1     8000    0.245609
1.1     7800    0.255612
1.1     7600    0.245944
1.1     7400    0.247076
1.1     7200    0.241090
1.1     7000    0.242191
1.1     6800    0.242795
1.1     6600    0.238538
1.1     6400    0.244604
1.1     6200    0.247488
1.1     6000    0.248658
1.1     5800    0.241707
1.1     5600    0.242587
1.1     5400    0.243013
1.1     5200    0.251161
1.1     5000    0.243631
1.1     4800    0.250715
1.1     4600    0.252813
1.1     4400    0.245564
1.1     4200    0.250966
1.1     4000    0.257067
1.1     3800    0.247522
1.1     3600    0.248885
1.1     3400    0.257119
1.1     3200    0.264748
1.1     3000    0.259007
1.1     2800    0.267387
1.1     2600    0.278056
1.1     2400    0.270541
1.1     2200    0.281465
1.1     2000    0.293556
1.1     1800    0.308459
1.1     1600    0.308125
1.1     1400    0.327697
