2.5     9000    0.117801
2.5     8800    0.116789
2.5     8600    0.112938
2.5     8400    0.116203
2.5     8200    0.114635
2.5     8000    0.110880
2.5     7800    0.118515
2.5     7600    0.120880
2.5     7400    0.114648
2.5     7200    0.108868
2.5     7000    0.113171
2.5     6800    0.113589
2.5     6600    0.113056
2.5     6400    0.120300
2.5     6200    0.111903
2.5     6000    0.115118
2.5     5800    0.115567
2.5     5600    0.114382
2.5     5400    0.120491
2.5     5200    0.119694
2.5     5000    0.122370
2.5     4800    0.114668
2.5     4600    0.120620
2.5     4400    0.117986
2.5     4200    0.125914
2.5     4000    0.125563
2.5     3800    0.127247
2.5     3600    0.123428
2.5     3400    0.123908
2.5     3200    0.131946
2.5     3000    0.131648
2.5     2800    0.131176
2.5     2600    0.135253
2.5     2400    0.146021
2.5     2200    0.138759
2.5     2000    0.145701
2.5     1800    0.153927
2.5     1600    0.151581
2.5     1400    0.169668
2.5     1200    0.182665
2.5     1000    0.200980
2.5     800     0.236429
2.5     600     0.293107
2.5     400     0.407184

2.3     9000    0.108876
2.3     8800    0.114530
2.3     8600    0.108974
2.3     8400    0.113613
2.3     8200    0.116612
2.3     8000    0.112389
2.3     7800    0.114882
2.3     7600    0.118166
2.3     7400    0.115269
2.3     7200    0.111894
2.3     7000    0.116403
2.3     6800    0.115242
2.3     6600    0.119684
2.3     6400    0.120458
2.3     6200    0.116758
2.3     6000    0.118506
2.3     5800    0.109944
2.3     5600    0.116824
2.3     5400    0.113661
2.3     5200    0.116516
2.3     5000    0.116124
2.3     4800    0.123872
2.3     4600    0.123055
2.3     4400    0.114200
2.3     4200    0.119018
2.3     4000    0.125107
2.3     3800    0.121227
2.3     3600    0.120633
2.3     3400    0.127325
2.3     3200    0.129778
2.3     3000    0.128476
2.3     2800    0.138711
2.3     2600    0.136208
2.3     2400    0.141779
2.3     2200    0.139025
2.3     2000    0.144044
2.3     1800    0.151618
2.3     1600    0.152992
2.3     1400    0.168706
2.3     1200    0.179361
2.3     1000    0.202582
2.3     800     0.236663
2.3     600     0.296995
2.3     400     0.409378

2.1     9000    0.119844
2.1     8800    0.121537
2.1     8600    0.122649
2.1     8400    0.121442
2.1     8200    0.123537
2.1     8000    0.125558
2.1     7800    0.126720
2.1     7600    0.117635
2.1     7400    0.120953
2.1     7200    0.124484
2.1     7000    0.125222
2.1     6800    0.123459
2.1     6600    0.124567
2.1     6400    0.120863
2.1     6200    0.121002
2.1     6000    0.123236
2.1     5800    0.122826
2.1     5600    0.124326
2.1     5400    0.125655
2.1     5200    0.124074
2.1     5000    0.124391
2.1     4800    0.126190
2.1     4600    0.129045
2.1     4400    0.124555
2.1     4200    0.127094
2.1     4000    0.136459
2.1     3800    0.120869
2.1     3600    0.125777
2.1     3400    0.132351
2.1     3200    0.139675
2.1     3000    0.136783
2.1     2800    0.132634
2.1     2600    0.137883
2.1     2400    0.138186
2.1     2200    0.150653
2.1     2000    0.149289
2.1     1800    0.161930
2.1     1600    0.160637
2.1     1400    0.174846
2.1     1200    0.188885
2.1     1000    0.209686
2.1     800     0.242809
2.1     600     0.300256
2.1     400     0.417712

1.9     9000    0.122390
1.9     8800    0.124240
1.9     8600    0.130348
1.9     8400    0.129687
1.9     8200    0.125899
1.9     8000    0.122232
1.9     7800    0.129104
1.9     7600    0.135552
1.9     7400    0.123748
1.9     7200    0.126771
1.9     7000    0.133690
1.9     6800    0.126266
1.9     6600    0.127691
1.9     6400    0.134374
1.9     6200    0.117632
1.9     6000    0.124201
1.9     5800    0.126545
1.9     5600    0.127707
1.9     5400    0.127466
1.9     5200    0.122703
1.9     5000    0.130937
1.9     4800    0.135324
1.9     4600    0.129515
1.9     4400    0.132339
1.9     4200    0.136058
1.9     4000    0.131832
1.9     3800    0.128906
1.9     3600    0.133128
1.9     3400    0.134982
1.9     3200    0.142451
1.9     3000    0.135632
1.9     2800    0.141742
1.9     2600    0.149663
1.9     2400    0.150557
1.9     2200    0.153498
1.9     2000    0.156035
1.9     1800    0.157924
1.9     1600    0.171248
1.9     1400    0.178657
1.9     1200    0.190568
1.9     1000    0.215070
1.9     800     0.249348
1.9     600     0.321292
1.9     400     0.417541

1.7     9000    0.130282
1.7     8800    0.131450
1.7     8600    0.135307
1.7     8400    0.127903
1.7     8200    0.133624
1.7     8000    0.128553
1.7     7800    0.133155
1.7     7600    0.130747
1.7     7400    0.129238
1.7     7200    0.133582
1.7     7000    0.134738
1.7     6800    0.135428
1.7     6600    0.127050
1.7     6400    0.128843
1.7     6200    0.133168
1.7     6000    0.128783
1.7     5800    0.134842
1.7     5600    0.138580
1.7     5400    0.136691
1.7     5200    0.138300
1.7     5000    0.140105
1.7     4800    0.142835
1.7     4600    0.133972
1.7     4400    0.129073
1.7     4200    0.140701
1.7     4000    0.137218
1.7     3800    0.135129
1.7     3600    0.138094
1.7     3400    0.141808
1.7     3200    0.144022
1.7     3000    0.146344
1.7     2800    0.147360
1.7     2600    0.146311
1.7     2400    0.156310
1.7     2200    0.156247
1.7     2000    0.158533
1.7     1800    0.168042
1.7     1600    0.177820
1.7     1400    0.182970
1.7     1200    0.198572
1.7     1000    0.217645
1.7     800     0.251593
1.7     600     0.310874
1.7     400     0.424734

1.5     9000    0.141079
1.5     8800    0.146687
1.5     8600    0.135030
1.5     8400    0.136733
1.5     8200    0.135763
1.5     8000    0.142311
1.5     7800    0.137072
1.5     7600    0.139799
1.5     7400    0.147908
1.5     7200    0.138759
1.5     7000    0.144551
1.5     6800    0.146392
1.5     6600    0.136820
1.5     6400    0.140314
1.5     6200    0.140720
1.5     6000    0.139251
1.5     5800    0.146715
1.5     5600    0.140718
1.5     5400    0.139681
1.5     5200    0.141485
1.5     5000    0.144438
1.5     4800    0.141699
1.5     4600    0.136473
1.5     4400    0.138802
1.5     4200    0.141082
1.5     4000    0.152900
1.5     3800    0.144609
1.5     3600    0.146722
1.5     3400    0.147203
1.5     3200    0.148937
1.5     3000    0.152003
1.5     2800    0.159393
1.5     2600    0.154112
1.5     2400    0.161029
1.5     2200    0.164446
1.5     2000    0.165598
1.5     1800    0.169418
1.5     1600    0.175980
1.5     1400    0.187593
1.5     1200    0.203274
1.5     1000    0.224582
1.5     800     0.254042
1.5     600     0.318002
1.5     400     0.429659

1.3     9000    0.142632
1.3     8800    0.142338
1.3     8600    0.150204
1.3     8400    0.143606
1.3     8200    0.151885
1.3     8000    0.147910
1.3     7800    0.146416
1.3     7600    0.147580
1.3     7400    0.152322
1.3     7200    0.147320
1.3     7000    0.150275
1.3     6800    0.148575
1.3     6600    0.148762
1.3     6400    0.150009
1.3     6200    0.148869
1.3     6000    0.154582
1.3     5800    0.157983
1.3     5600    0.154177
1.3     5400    0.142159
1.3     5200    0.155596
1.3     5000    0.147611
1.3     4800    0.149537
1.3     4600    0.149145
1.3     4400    0.148000
1.3     4200    0.149970
1.3     4000    0.155113
1.3     3800    0.154885
1.3     3600    0.155544
1.3     3400    0.159298
1.3     3200    0.155196
1.3     3000    0.162232
1.3     2800    0.160291
1.3     2600    0.162096
1.3     2400    0.161204
1.3     2200    0.166984
1.3     2000    0.176845
1.3     1800    0.182142
1.3     1600    0.184876
1.3     1400    0.197170
1.3     1200    0.209518
1.3     1000    0.230311
1.3     800     0.265457
1.3     600     0.321524
1.3     400     0.438556

1.1     9000    0.163868
1.1     8800    0.157779
1.1     8600    0.161584
1.1     8400    0.162352
1.1     8200    0.158064
1.1     8000    0.163258
1.1     7800    0.159882
1.1     7600    0.163463
1.1     7400    0.165692
1.1     7200    0.171828
1.1     7000    0.163777
1.1     6800    0.168638
1.1     6600    0.162823
1.1     6400    0.165055
1.1     6200    0.164704
1.1     6000    0.159318
1.1     5800    0.157952
1.1     5600    0.161049
1.1     5400    0.161409
1.1     5200    0.163537
1.1     5000    0.161182
1.1     4800    0.159452
1.1     4600    0.162355
1.1     4400    0.169491
1.1     4200    0.167257
