1       1000    0.176710
1       800     0.211089
1       600     0.271010
1       400     0.385876
1       200     0.733378
1       100     1.433156
1       50      2.834977
1       30      4.699225

5       1000    0.176591
5       800     0.209207
5       600     0.268917
5       400     0.385361
5       200     0.734987
5       100     1.433009
5       50      2.834385
5       30      4.700525

10      1000    0.178676
10      800     0.210580
10      600     0.267703
10      400     0.383806
10      200     0.735276
10      100     1.435200
10      50      2.835077
10      30      4.699492

20      1000    0.177011
20      800     0.210244
20      600     0.269524
20      400     0.385483
20      200     0.735749
20      100     1.436864
20      50      2.833261
20      30      4.699543

40      1000    0.178300
40      800     0.209503
40      600     0.268038
40      400     0.386024
40      200     0.737133
40      100     1.434430
40      50      2.834493
40      30      4.699413

60      1000    0.176597
60      800     0.209564
60      600     0.268379
60      400     0.384821
60      200     0.734507
60      100     1.435031
60      50      2.833700
60      30      4.700207

80      1000    0.176753
80      800     0.209098
80      600     0.268753
80      400     0.385103
80      200     0.734053
80      100     1.433965
80      50      2.832716
80      30      4.701458

100     1000    0.177602
100     800     0.209142
100     600     0.269655
100     400     0.385179
100     200     0.735620
100     100     1.436410
100     50      2.834483
100     30      4.697958

300     1000    0.176226
300     800     0.209331
300     600     0.267236
300     400     0.383910
300     200     0.733383
300     100     1.436284
300     50      2.834158
300     30      4.698937

500     1000    0.176800
500     800     0.209042
500     600     0.269526
500     400     0.385307
500     200     0.734139
500     100     1.433365
500     50      2.833848
500     30      4.697962
