512	    0.000546
1024	0.000924
1536	0.001379
2048	0.001825
2560	0.002430
3072	0.002714
3584	0.003593
4096	0.004270
4608	0.004559
5120	0.004771
5632	0.005446
6144	0.005877
6656	0.006409
7168	0.007326
7680	0.007507
8192	0.008338
