512	    0.000431
1024	0.000820
1536	0.001443
2048	0.001926
2560	0.002265
3072	0.002834
3584	0.003393
4096	0.003791
4608	0.004145
5120	0.004798
5632	0.004978
6144	0.005469
6656	0.006255
7168	0.006512
7680	0.007051
8192	0.007785
