512	    0.000199
1024    0.000346
1536    0.000525
2048    0.000697
2560    0.000849
3072    0.001009
3584    0.001196
4096    0.001331
4608    0.001528
5120    0.001720
5632    0.001859
6144    0.002038
6656    0.002262
7168    0.002424
7680    0.002553
8192    0.002714
