512	    0.000333
1024	0.000687
1536	0.000992
2048	0.001229
2560	0.001590
3072	0.001902
3584	0.002216
4096	0.002519
4608	0.002821
5120	0.003271
5632	0.003579
6144	0.003907
6656	0.004088
7168	0.004676
7680	0.004820
8192	0.005277
