512	    0.000333
1024	0.000639
1536	0.000943
2048	0.001302
2560	0.001540
3072	0.001996
3584	0.002179
4096	0.002470
4608	0.002758
5120	0.003136
5632	0.003584
6144	0.003819
6656	0.004367
7168	0.004771
7680	0.004587
8192	0.005592
