70000   0.079025
50000   0.080782
40000   0.081719
30000   0.074867
20000   0.080714
10000   0.283359
9000    0.094506
8000    0.284371
7000    0.292391
6000    0.260189
5000    0.259140
4000    0.278653
3000    0.389548
2000    0.279817
1000    0.781638
